precio,cantidad,descuento,total_venta,categoria_producto,metodo_envio,direccion_cliente,detalle_pedido,comentarios_cliente,descripcion_producto
533.21,6,0.3,1659.7,Electrónica,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 93343}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",malo malo calidad precio recomendado,defectuoso excelente excelente excelente rápido malo excelente recomendado excelente
934.3,7,0.25,988.57,Ropa,Estándar,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 58718}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",calidad recomendado excelente defectuoso malo defectuoso rápido precio lento calidad recomendado,defectuoso defectuoso calidad excelente recomendado calidad calidad rápido recomendado defectuoso recomendado
1479.13,4,0.09,3582.3,Hogar,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Querétaro', 'codigo_postal': 32169}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",calidad malo malo defectuoso defectuoso defectuoso calidad rápido,defectuoso malo recomendado malo precio excelente excelente precio malo defectuoso lento lento excelente calidad
1225.2,4,0.03,1132.42,Ropa,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 64735}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",lento rápido malo calidad excelente precio lento,recomendado calidad excelente lento excelente defectuoso precio malo rápido rápido excelente precio lento
1130.26,9,0.25,3184.51,Hogar,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 91425}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",lento excelente precio defectuoso rápido excelente calidad rápido calidad calidad recomendado calidad defectuoso recomendado lento,recomendado recomendado defectuoso calidad calidad lento defectuoso
880.78,6,0.22,2169.2,Ropa,Express,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 30643}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",defectuoso precio recomendado lento precio precio lento,lento calidad defectuoso calidad malo precio excelente lento precio defectuoso
187.03,1,0.07,4174.9,Hogar,Express,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 21220}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",lento rápido malo excelente malo malo rápido precio,calidad precio defectuoso recomendado precio defectuoso
1743.4,4,0.06,1216.29,Electrónica,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 33000}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",recomendado defectuoso excelente excelente lento precio rápido excelente defectuoso calidad calidad recomendado defectuoso excelente defectuoso,lento excelente precio recomendado excelente recomendado calidad recomendado
1835.0,3,0.0,4395.75,Deportes,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 22996}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",precio calidad calidad rápido calidad precio calidad recomendado recomendado lento defectuoso,recomendado rápido excelente defectuoso precio excelente lento excelente precio
1832.51,3,0.21,2008.1,Hogar,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 12745}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",excelente malo excelente lento recomendado calidad precio defectuoso precio rápido calidad lento,recomendado calidad defectuoso defectuoso recomendado malo rápido precio recomendado lento
865.94,2,0.13,209.0,Ropa,Express,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 93274}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",recomendado rápido precio rápido lento rápido lento excelente excelente rápido defectuoso malo,rápido lento precio defectuoso excelente excelente calidad defectuoso malo lento excelente excelente precio defectuoso
953.74,2,0.11,3562.07,Ropa,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 92138}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",lento defectuoso recomendado calidad recomendado malo recomendado lento calidad excelente,rápido rápido rápido recomendado rápido calidad recomendado rápido lento
671.68,1,0.17,2713.31,Deportes,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 72032}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",defectuoso calidad defectuoso rápido excelente calidad excelente,calidad lento calidad calidad malo malo precio
1490.71,5,0.11,3985.89,Hogar,Estándar,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 19496}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",defectuoso malo defectuoso excelente precio defectuoso excelente calidad,defectuoso malo rápido excelente excelente defectuoso calidad precio lento calidad recomendado precio rápido excelente
1965.12,5,0.2,1392.16,Deportes,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'CDMX', 'codigo_postal': 76957}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",lento precio lento defectuoso rápido recomendado defectuoso excelente rápido malo,defectuoso precio precio precio recomendado precio excelente calidad calidad calidad malo malo calidad lento precio
474.54,4,0.22,1309.02,Hogar,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'Querétaro', 'codigo_postal': 25810}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",rápido lento rápido defectuoso rápido recomendado rápido precio calidad calidad,excelente calidad rápido recomendado calidad defectuoso lento calidad rápido excelente excelente precio defectuoso malo
404.08,2,0.17,4088.1,Ropa,Express,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 75165}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",excelente lento defectuoso precio precio recomendado,recomendado lento recomendado rápido lento calidad malo lento
1748.45,9,0.14,3189.18,Electrónica,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 17538}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",excelente malo lento calidad recomendado malo malo malo precio,lento excelente precio lento excelente lento malo
509.88,2,0.26,4399.63,Hogar,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 62132}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",malo recomendado recomendado recomendado defectuoso rápido lento excelente calidad,defectuoso defectuoso defectuoso excelente defectuoso rápido excelente lento
1129.21,3,0.0,1864.52,Electrónica,Express,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 62308}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",precio recomendado lento defectuoso defectuoso recomendado calidad recomendado recomendado defectuoso lento defectuoso,recomendado malo malo defectuoso lento calidad lento malo calidad rápido malo
968.71,6,0.29,2352.27,Deportes,Express,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 74705}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",excelente calidad precio recomendado calidad malo calidad malo malo calidad malo precio,malo recomendado precio malo excelente lento recomendado excelente precio defectuoso
843.47,4,0.23,603.15,Ropa,Express,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 95893}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",calidad lento defectuoso precio recomendado recomendado malo recomendado lento rápido lento recomendado lento malo recomendado,calidad defectuoso lento excelente malo lento precio defectuoso recomendado calidad calidad
1432.33,9,0.3,1333.78,Ropa,Express,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 87904}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",malo excelente calidad precio excelente malo defectuoso rápido malo,rápido defectuoso recomendado calidad defectuoso defectuoso defectuoso calidad malo malo rápido rápido calidad rápido rápido
1347.97,4,0.13,1391.37,Deportes,Express,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 37632}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",calidad calidad malo precio precio excelente,defectuoso excelente defectuoso malo defectuoso calidad defectuoso defectuoso lento precio
1185.3,8,0.16,1873.49,Deportes,Express,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 90277}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",lento malo precio rápido calidad calidad rápido excelente rápido,defectuoso rápido precio precio malo
822.56,5,0.07,1166.62,Deportes,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 78676}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",recomendado recomendado calidad excelente lento calidad lento recomendado excelente lento,malo malo calidad recomendado malo excelente malo lento calidad defectuoso calidad lento lento
996.26,5,0.26,1537.99,Ropa,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'Querétaro', 'codigo_postal': 84026}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",malo rápido malo calidad recomendado recomendado defectuoso defectuoso calidad,excelente excelente rápido calidad rápido lento excelente calidad
716.36,3,0.01,4989.83,Hogar,Estándar,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 73842}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",defectuoso calidad precio lento lento recomendado malo rápido calidad,excelente calidad precio calidad calidad recomendado malo precio recomendado recomendado lento malo
447.77,4,0.12,4894.25,Ropa,Express,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 38224}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",precio rápido calidad calidad excelente recomendado malo excelente defectuoso defectuoso lento lento excelente,recomendado recomendado excelente defectuoso excelente rápido
1606.72,6,0.26,4982.87,Ropa,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 10655}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",excelente precio recomendado excelente recomendado malo precio excelente malo precio recomendado recomendado,precio defectuoso calidad lento defectuoso defectuoso defectuoso lento precio malo recomendado
845.96,1,0.3,3478.38,Hogar,Express,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 65533}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",recomendado malo defectuoso calidad malo recomendado defectuoso,recomendado excelente excelente excelente defectuoso precio
980.17,9,0.21,1748.27,Ropa,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 92908}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",defectuoso malo excelente recomendado rápido precio recomendado defectuoso,defectuoso calidad lento malo precio lento malo malo rápido
1740.64,5,0.29,4753.91,Ropa,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Monterrey', 'codigo_postal': 72879}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",precio malo calidad precio calidad malo calidad lento calidad lento precio,excelente recomendado calidad excelente defectuoso excelente calidad defectuoso precio calidad precio lento lento
182.22,7,0.18,2560.73,Electrónica,Express,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 99031}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",rápido precio calidad lento recomendado precio defectuoso lento recomendado excelente lento excelente recomendado malo,defectuoso rápido precio precio calidad defectuoso calidad defectuoso lento excelente lento defectuoso
560.34,6,0.08,2929.78,Electrónica,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 35511}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",malo malo excelente defectuoso calidad precio malo calidad recomendado precio defectuoso precio calidad,rápido rápido lento malo precio
1742.14,2,0.01,4547.08,Ropa,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 62960}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",rápido precio lento recomendado lento malo defectuoso calidad excelente rápido defectuoso defectuoso,rápido calidad calidad malo defectuoso rápido excelente calidad rápido calidad calidad rápido
1003.44,8,0.2,389.33,Hogar,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 85247}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",rápido malo rápido malo lento lento rápido malo lento lento defectuoso,rápido calidad calidad calidad rápido calidad calidad lento defectuoso calidad rápido
672.98,5,0.11,108.37,Electrónica,Estándar,"{'calle': 'Boulevard Sur', 'ciudad': 'Querétaro', 'codigo_postal': 81560}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",malo precio defectuoso defectuoso defectuoso calidad excelente recomendado precio lento lento malo malo,malo excelente rápido precio malo precio malo calidad rápido lento
337.13,8,0.19,1584.53,Electrónica,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 76309}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",rápido calidad calidad rápido rápido precio calidad defectuoso precio rápido malo excelente malo recomendado precio,malo defectuoso excelente excelente rápido malo malo malo excelente calidad excelente
1111.27,5,0.27,369.27,Electrónica,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 97298}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",defectuoso excelente defectuoso malo defectuoso recomendado precio recomendado lento rápido recomendado recomendado precio calidad calidad,malo calidad rápido malo recomendado lento malo recomendado precio
781.46,6,0.25,698.51,Ropa,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 71995}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",rápido malo calidad calidad recomendado malo precio lento rápido,rápido lento excelente excelente lento rápido malo
1787.71,7,0.03,1986.36,Hogar,Express,"{'calle': 'Av. Central', 'ciudad': 'Monterrey', 'codigo_postal': 10034}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",precio lento lento calidad precio lento calidad,excelente rápido lento malo precio recomendado malo recomendado excelente recomendado lento excelente lento excelente lento
1715.39,9,0.04,4270.65,Deportes,Express,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 67869}","{'metodo_pago': 'Tarjeta', 'envio': 'Estándar'}",defectuoso calidad excelente excelente precio rápido rápido lento,precio lento defectuoso defectuoso defectuoso malo recomendado excelente recomendado excelente precio
1011.76,5,0.14,936.12,Electrónica,Estándar,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 40385}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",excelente precio malo lento excelente precio rápido rápido recomendado malo excelente excelente,lento calidad lento malo excelente calidad excelente defectuoso lento precio excelente
582.41,4,0.05,2302.7,Ropa,Estándar,"{'calle': 'Av. Central', 'ciudad': 'Querétaro', 'codigo_postal': 67301}","{'metodo_pago': 'Tarjeta', 'envio': 'Express'}",recomendado rápido malo lento rápido excelente excelente,defectuoso recomendado precio precio lento
1011.73,3,0.09,3468.14,Hogar,Express,"{'calle': 'Av. Central', 'ciudad': 'CDMX', 'codigo_postal': 99594}","{'metodo_pago': 'Transferencia', 'envio': 'Express'}",calidad rápido malo precio lento lento lento precio rápido malo rápido defectuoso,lento calidad calidad excelente excelente
1627.99,7,0.29,3670.9,Hogar,Express,"{'calle': 'Calle Norte', 'ciudad': 'Querétaro', 'codigo_postal': 64055}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",lento rápido calidad precio precio rápido precio,rápido excelente rápido lento lento malo excelente defectuoso rápido recomendado defectuoso
1591.41,5,0.15,3402.75,Hogar,Express,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 82080}","{'metodo_pago': 'Transferencia', 'envio': 'Estándar'}",lento recomendado calidad malo lento,malo lento excelente recomendado precio precio lento excelente rápido lento malo precio lento excelente recomendado
1200.34,7,0.28,4671.11,Deportes,Express,"{'calle': 'Calle Norte', 'ciudad': 'Monterrey', 'codigo_postal': 58878}","{'metodo_pago': 'PayPal', 'envio': 'Express'}",recomendado rápido rápido defectuoso rápido,defectuoso defectuoso malo calidad rápido rápido recomendado precio recomendado rápido
1233.07,3,0.01,1125.78,Deportes,Express,"{'calle': 'Calle Norte', 'ciudad': 'CDMX', 'codigo_postal': 16537}","{'metodo_pago': 'PayPal', 'envio': 'Estándar'}",rápido precio lento excelente lento recomendado excelente calidad precio calidad precio defectuoso precio rápido,precio precio defectuoso rápido defectuoso excelente precio defectuoso precio calidad
